acccut_1,acccut_2,acccut_3,gyrcut_1,gyrcut_2,gyrcut_3,magcut_1,magcut_2,magcut_3,magCalcut_1,magCalcut_2,magCalcut_3,EAcut_1,EAcut_2,EAcut_3,regionLabels,activeBrushingcut,segNocut,pressurecut,phiTranscut,thetaTranscut,psiTranscut
0.115985121862994,0.955783451031042,-0.112941847875652,-39.6257010455357,6.65005656458275,-9.53289675295513,-543.558963347052,424.54513566583,761.093065361864,-0.490403888940635,-0.543871935407233,1.42326343877068,103.663383114665,-13.4038946082381,-255.973113081854,ManAB,1,1,NaN,NaN,NaN,NaN
0.294859225756673,1.05955106560338,-0.148464433469211,-72.1203980503216,21.4200512059092,-32.9410181913508,-538.863428820051,416.290503330882,736.745425941329,-0.475529090066779,-0.570021460036195,1.346133510889,98.8117275622579,-9.71807092252218,-256.309003019101,ManAB,1,1,NaN,NaN,NaN,NaN
0.169236336583494,0.965965208613821,-0.181039396453984,-30.7810307445185,12.6302962330854,-5.08212645896963,-504.188970633569,357.034487316776,683.434069528521,-0.365685239783524,-0.757736259109051,1.17725056481059,101.015310532664,-11.4661525032542,-258.19715113589,ManAB,1,1,NaN,NaN,NaN,NaN
0.205126202684935,1.00132621447045,0.00169614794313032,-0.545229498755381,9.52943500041876,-6.60827570667436,-479.620907613015,398.200545664007,634.150936976871,-0.287857040661688,-0.627327924376719,1.02112847043267,100.172316918748,-9.9113120229048,-260.43043450191,ManAB,1,1,NaN,NaN,NaN,NaN
0.214012234193487,0.977449086278674,-0.0539817534741509,25.2969661451016,8.11284661818038,-0.458036930748716,-481.581096866373,410.637661148263,578.328013035054,-0.294066646986748,-0.587928876124515,0.844289228508217,99.4630689808235,-13.9520478990957,-258.217571144493,ManAB,1,1,NaN,NaN,NaN,NaN
0.213766428584457,0.981793925701357,-0.0586634499772907,80.6875570420207,10.2138713701197,1.62370887271187,-474.391618909602,361.488996356148,582.734076294287,-0.271291382956632,-0.743624995383611,0.858247022755005,101.842667856924,-10.6616897332344,-259.382491321912,ManAB,1,1,NaN,NaN,NaN,NaN
0.217965001097216,0.936873224690406,-0.291216852019341,32.2808621216719,29.2740163621132,2.02441744054458,-494.693558363782,378.580177874148,584.336064281396,-0.33560509727255,-0.689482514663927,0.863321897398042,99.5655945955284,-12.7114345255894,-256.811229384371,ManAB,1,1,NaN,NaN,NaN,NaN
0.158707719206996,1.01553228675729,-0.0681671065304791,28.0259450406864,17.1358457469239,-7.67230296832143,-497.079065385506,401.977893951629,586.187295776807,-0.343162051003006,-0.615361811523801,0.869186340733475,97.3154748286341,-11.8351224773001,-255.546076132193,ManAB,1,1,NaN,NaN,NaN,NaN
0.236131836985457,0.919008584107085,-0.285254166937762,6.93115655025637,20.0594481223485,-9.85007808370335,-492.134500032821,375.433849080025,593.946522315584,-0.32749835718564,-0.699449645718862,0.89376648885448,95.0453155490537,-10.3549013468614,-255.556504424272,ManAB,1,1,NaN,NaN,NaN,NaN
0.228901431949157,0.942512735009907,-0.266156115206623,35.1284825131758,16.8856319179535,-5.67604592335676,-491.244756338043,397.817047509036,593.796061039964,-0.324679773181414,-0.628542793076094,0.893289848506023,93.7902550416054,-11.5206435108782,-255.37742084768,ManAB,1,1,NaN,NaN,NaN,NaN
0.119828825285436,1.04153523640593,-0.0729391902121061,20.2269842571519,19.5075123746966,-6.62255130065529,-479.878348910405,409.477633441174,596.871853347737,-0.288672578807237,-0.591603682205023,0.903033529804239,93.0118626935755,-10.0705081932377,-256.53944548144,ManAB,1,1,NaN,NaN,NaN,NaN
0.257785927484113,1.01282095818328,-0.199318524609554,-28.1900456467427,38.5981762196882,1.86347477693103,-500.539062151892,408.111808908611,607.842505910028,-0.354122838472085,-0.595930423942735,0.937787027929025,88.5612908082565,-12.8836033675091,-253.555745546796,ManAB,1,1,NaN,NaN,NaN,NaN
0.223131143401465,1.10212209738997,0.0108716374812791,-56.2141849920084,43.0301370282618,19.3031607708389,-538.043226475526,396.313328685873,604.771674607473,-0.472930803366827,-0.633306364705428,0.928059062403827,85.859642753202,-14.6361176906165,-248.53642398633,ManAB,1,1,NaN,NaN,NaN,NaN
0.252225982520248,0.910739507442087,-0.207748012179049,-113.439625687265,53.6773716149589,9.77073838075791,-518.30909587543,434.392996938229,612.723396513249,-0.41041582835412,-0.512675283583633,0.953249009015674,82.3876316139312,-11.9842085767988,-249.704340583196,ManAB,1,1,NaN,NaN,NaN,NaN
0.26369066675256,1.01731004635587,-0.0148320212704486,-74.3145041534264,38.2323964788293,11.5191532568899,-530.054151102479,416.223807608193,600.898595069063,-0.447622526177346,-0.570232742788998,0.915789686292332,82.7055944160293,-12.541995550106,-249.540566821211,ManAB,1,1,NaN,NaN,NaN,NaN
0.259035185629716,0.943475601036077,0.14381593854358,-62.4380417425616,41.8559823806762,6.67652233966411,-554.923811913947,412.323495864801,577.205330766842,-0.526406145061265,-0.582588386729995,0.840732727572516,80.9718375002352,-14.0770283754766,-245.626404029325,ManAB,1,1,NaN,NaN,NaN,NaN
0.272738252544827,0.975587806379737,-0.0522336947968432,-24.2881441759331,41.8526342550756,11.2159798539423,-575.057058923657,396.869558749491,563.064393787667,-0.590185465227039,-0.631544305396452,0.795936210319049,81.5031556479824,-14.3051122119714,-242.337998276917,ManAB,1,1,NaN,NaN,NaN,NaN
0.282551232178207,0.907007664569849,0.097781860997959,36.5571045768343,26.8249026099046,16.338384263346,-561.81841549145,341.324584857228,528.574077543179,-0.548247288160218,-0.807503040307203,0.686675696040597,84.001187863407,-11.2665555308877,-243.890908178158,ManAB,1,1,NaN,NaN,NaN,NaN
0.294364338270366,1.04358798321409,0.121983197798288,4.24144284084646,33.5081641445869,1.51487152879931,-547.997530426821,352.652962352118,498.547500028189,-0.50446465076019,-0.771616319459001,0.591555683859387,80.6815732019047,-13.4447400359978,-241.096220653668,ManAB,1,1,NaN,NaN,NaN,NaN
0.284254981218481,1.14759427866334,0.189791093780623,-58.2534805976422,46.2985016717021,1.55364082417079,-568.184218503844,379.611362562498,501.548577908719,-0.568413264778095,-0.686215865307436,0.601062680266494,74.1987864296997,-14.5162592138202,-236.747266820788,ManAB,1,1,NaN,NaN,NaN,NaN
0.195727270796106,0.975060708951018,0.252127464376237,-67.6658734885319,36.7596227885855,12.3600968626173,-569.865394702265,391.82858219444,495.504184700766,-0.573738996636571,-0.647513416464215,0.581914885107971,74.7175862243676,-13.0762028736812,-237.759972676088,ManAB,1,1,NaN,NaN,NaN,NaN
0.278478055066854,1.0125603466787,0.26233371862165,-30.9710243421576,35.8596923619444,11.276297776055,-542.370147266119,394.577977976984,476.906425940852,-0.486637885304584,-0.638803713861712,0.522999777686784,75.7208245257443,-12.5746414850502,-240.509416270834,ManAB,1,1,NaN,NaN,NaN,NaN
0.269267763704118,0.885668820241682,0.101253121913876,-43.8773307995289,36.0132204591996,4.60788741174282,-548.342880232682,392.384677020579,460.532348296693,-0.505558670807061,-0.645751785568725,0.471128982082756,70.7875614287785,-15.5140723657839,-236.757577038708,ManAB,1,1,NaN,NaN,NaN,NaN
0.302467651481085,0.917932322723772,0.379370815847299,-19.1829853645975,22.7241657402853,4.96381534192469,-565.551220407115,413.369384751343,441.960496716281,-0.560072293819651,-0.579275156523242,0.412295944995044,70.4903699436855,-16.3120793057046,-232.961084633616,ManAB,1,1,NaN,NaN,NaN,NaN
0.193218409745457,0.965155736907246,0.426182503127816,-77.2174222516582,44.4587533804907,6.12689382182824,-557.348269944177,381.546800693389,433.065103350251,-0.534086490157311,-0.68008466708831,0.384116578734904,68.4125491524749,-12.7282928081314,-234.315208442254,ManAB,1,1,NaN,NaN,NaN,NaN
0.23485449128334,0.959439050282741,0.418012222686955,-84.8039468531315,48.9559206960897,16.6691742451368,-587.830363666021,374.637902243281,423.665377737742,-0.630649514187712,-0.701971094351122,0.354339558216479,63.6913849554065,-16.1195739146528,-229.644542726341,ManAB,1,1,NaN,NaN,NaN,NaN
0.293654847747584,0.845552140562842,0.374668298663271,-95.0864505545937,48.686314373443,23.2725201415855,-570.475842640826,372.464657351142,400.953950546905,-0.575672810615967,-0.708855631242142,0.282392922607855,63.0232568062245,-14.5779107233175,-230.17953532499,ManAB,1,1,NaN,NaN,NaN,NaN
0.269243721166434,0.850045671974282,0.385106479767463,-79.7394397312577,35.089466816786,24.305065173012,-579.968652888993,370.517179861863,369.719685535108,-0.605744710285146,-0.715024968470481,0.18344712477558,61.3420985910963,-17.3277187966833,-227.572341140524,ManAB,1,1,NaN,NaN,NaN,NaN
0.215916101011889,0.734494920123171,0.615778466231335,-42.2211698725917,20.6004287398001,28.0894099865499,-585.180013917913,381.0161515801,342.733017604816,-0.622253575616336,-0.681765689512355,0.0979571224275512,61.5072398015138,-18.3564316711155,-224.80299288967,ManAB,1,1,NaN,NaN,NaN,NaN
