acccut_1,acccut_2,acccut_3,gyrcut_1,gyrcut_2,gyrcut_3,magcut_1,magcut_2,magcut_3,magCalcut_1,magCalcut_2,magCalcut_3,EAcut_1,EAcut_2,EAcut_3,regionLabels,activeBrushingcut,segNocut,pressurecut,phiTranscut,thetaTranscut,psiTranscut
0.0692275870169018,0.99193538135857,-0.233814870190013,-156.090209511259,-69.0293548489443,-7.40714398578273,-25.8688523238448,335.464118828113,879.756670826256,-0.64806442392845,-0.760267657698958,0.175700593004014,105.915700297107,0.515279111729602,-176.61055206178,MaxLB,1,1,NaN,NaN,NaN,NaN
0.476525542169282,0.881295880518311,-0.131387366740163,-94.9463621254135,-25.8643885303412,-12.8973127797572,-17.0583823037471,325.387887099352,868.774023165979,-0.620689918582259,-0.794039435578297,0.139939621806677,105.420572305989,0.318083753446403,-175.977186456876,MaxLB,1,1,NaN,NaN,NaN,NaN
0.628173960338736,0.766197253689779,-0.118769710142328,-25.4405017706426,14.7063097611774,-8.73781867402856,-7.84219717896799,326.612746448125,862.868561861215,-0.592528844373551,-0.789334978673938,0.119780661284463,107.602580143282,-0.383679814262447,-173.498555499723,MaxLB,1,1,NaN,NaN,NaN,NaN
0.132994095979258,0.977297304946688,-0.0237619866828126,27.7837738909037,57.5408137594111,11.4666921659024,-5.49772133156857,315.390969422328,852.949568163503,-0.584520752376336,-0.827224981393726,0.0883194340561811,107.100908997755,-1.13817402389068,-167.849015951677,MaxLB,1,1,NaN,NaN,NaN,NaN
-0.597575817894231,1.09120049416718,-0.347573927171912,-47.0812682619404,49.9472355099816,26.7051972112762,-9.28117702809014,321.441194185054,848.338239607356,-0.595037232075676,-0.80632088166172,0.073723846568833,107.955742492464,-1.72411156022099,-163.295506870064,MaxLB,1,1,NaN,NaN,NaN,NaN
-0.496551393236584,1.11912745737623,-0.342496602289794,61.8752127968156,2.4460555377862,-8.75074114181841,-18.5540270751636,324.974575508366,837.918076484398,-0.621161841018486,-0.793850428475426,0.0413735270607339,113.130297313751,0.400986422744132,-160.474926335914,MaxLB,1,1,NaN,NaN,NaN,NaN
-0.201189113339922,1.02912874701612,-0.161184099377095,41.6079230740571,-13.9832922805912,-0.465343230473025,-21.8494816479905,327.872958789474,838.603258278126,-0.630977770033901,-0.784020789979506,0.0438382422026505,111.770455548493,-0.316842126188355,-160.048183358514,MaxLB,1,1,NaN,NaN,NaN,NaN
0.415942095945699,0.926460537269018,-0.144406297855103,36.8716655027466,1.94225918630289,12.8001505304238,-8.83154120637857,318.339312843223,849.605418521187,-0.593929980074056,-0.817011127534844,0.0778871184304186,110.263084828042,-2.55495814956109,-159.525250873949,MaxLB,1,1,NaN,NaN,NaN,NaN
0.793275111484943,0.78525015520079,-0.105796148317125,31.5929975278544,21.5759800490367,6.95455520539757,-14.9063978226364,329.469656625141,850.076519777643,-0.611801593301173,-0.779011280280931,0.0795881792991175,112.37929452154,-4.96195379537092,-162.445034566585,MaxLB,1,1,NaN,NaN,NaN,NaN
0.341266452320248,0.916617421637015,-0.219030152559467,36.0040839091019,44.168443650675,13.752627209298,-20.2405714161219,333.308535361854,861.523374526898,-0.629041056200701,-0.766571432263839,0.116717860303795,110.662806180127,-4.19163112706744,-160.515027020471,MaxLB,1,1,NaN,NaN,NaN,NaN
-0.57009348962818,0.938652309703294,-0.511454660846869,-67.4066689681458,45.1786702103824,23.3984311781423,-20.5416801263044,327.441643200259,858.706362429852,-0.629694785044022,-0.786538410958795,0.108049684608985,108.794559628418,-5.02146816033501,-163.149172107572,MaxLB,1,1,NaN,NaN,NaN,NaN
-0.36070071604913,1.0829453798132,-0.342744813285886,104.769917885782,15.6516868205434,-12.4585975289662,-25.9030673546055,329.40535080752,852.738337820424,-0.644808512183288,-0.779602807491595,0.0895311151761705,115.829848139083,-3.49393757293804,-163.078975088293,MaxLB,1,1,NaN,NaN,NaN,NaN
-0.145371940021947,0.925947020000638,-0.320477714953511,29.3255508781546,12.7605660446475,5.27501133355259,-28.8201188510668,331.323286846496,850.532802898843,-0.653148227066585,-0.772972608182877,0.0827448324847169,113.865274766258,-4.01134262062208,-161.495896110722,MaxLB,1,1,NaN,NaN,NaN,NaN
0.634033213826268,0.793119835962828,-0.290476791369052,17.4191619511242,16.8934895372984,15.1697141462625,-17.2627619354498,332.661712206258,857.008843371822,-0.619627707128203,-0.768486808519293,0.101915542289801,111.332728808527,-5.63956275649048,-160.164142343674,MaxLB,1,1,NaN,NaN,NaN,NaN
0.906862437401658,0.682942343875902,-0.157256732933237,23.1272799064046,6.92894265404767,7.14032018756653,-14.8863811668031,332.783790794268,858.712519329274,-0.612786527860718,-0.768109062035137,0.107056689964027,113.463419296933,-9.49548756653541,-162.245971354639,MaxLB,1,1,NaN,NaN,NaN,NaN
0.15632840671437,0.993079939356958,-0.218562282643955,53.3760458225189,34.0092035165947,31.8838271623737,-16.0512963757648,329.834630206919,868.277399723351,-0.617541668468962,-0.778749791044578,0.137983970125073,112.76055000889,-8.6300506061228,-160.348846937908,MaxLB,1,1,NaN,NaN,NaN,NaN
-0.363525020986962,0.853414277757165,-0.569153898112551,-7.44203101755213,42.9732106464241,28.8521141262163,-23.3126272536157,334.116313240974,869.461350639669,-0.639172447459966,-0.764287940007469,0.142483461811394,112.585119431362,-6.71640630188433,-161.717874527075,MaxLB,1,1,NaN,NaN,NaN,NaN
-0.289525177019071,1.09718087760788,-0.584656962018412,112.048100028241,8.95391892650639,-6.28607698868316,-41.5917742094907,341.596890403614,871.925785349184,-0.693626604710957,-0.739159399454194,0.152333350551735,119.323348394523,-8.67916923488876,-163.623804173009,MaxLB,1,1,NaN,NaN,NaN,NaN
0.0682676138731295,1.03242683835689,-0.579159509462163,40.6987568040927,8.35748583366721,2.59018453618637,-39.3681534172618,348.763496755019,868.359448664302,-0.686412282482514,-0.714358503629305,0.140249274589985,117.653039199764,-8.62474382269443,-162.115065506028,MaxLB,1,1,NaN,NaN,NaN,NaN
0.890294983871721,0.696756658980445,-0.246457956968813,23.5073330165305,6.57346300797699,9.26748065323705,-40.3122961963906,351.959498720743,887.887217326368,-0.691668000892279,-0.70445920597086,0.202716826795558,115.483205443439,-10.6169046418884,-163.19136964336,MaxLB,1,1,NaN,NaN,NaN,NaN
0.905880611951307,0.83234888687093,-0.382940412793599,40.4171730076296,2.2469581463981,6.95992709363721,-28.1949019876682,347.800998494212,890.402631797637,-0.656088222411218,-0.718593564362139,0.209427566349719,118.293544355011,-9.3749949921349,-167.016836760857,MaxLB,1,1,NaN,NaN,NaN,NaN
